speaker_dir,character_name,subset,wav_filename,alias,previous_vowel,target_label,next_vowel,transition,offset_ms,consonant_ms,cutoff_ms,preutterance_ms,overlap_ms,transition_start_ms,vowel_start_ms,consonant_start_ms,consonant_end_ms,transition_ms
maoto,消臭妖精ノール,連続音,_あめうぇりゃえしょ.wav,a め,a,め,e,a->e,720.000000,375.000000,-583.333000,250.000000,83.333000,803.333000,970.000000,720.000000,1095.000000,166.667000
maoto,消臭妖精ノール,連続音,_あめうぇりゃえしょ.wav,e うぇ,e,うぇ,e,e->e,1190.000000,375.000000,-583.333000,250.000000,83.333000,1273.333000,1440.000000,1190.000000,1565.000000,166.667000
maoto,消臭妖精ノール,連続音,_あめうぇりゃえしょ.wav,e りゃ,e,りゃ,a,e->a,1669.945000,375.000000,-583.333000,250.000000,83.333000,1753.278000,1919.945000,1669.945000,2044.945000,166.667000
maoto,消臭妖精ノール,連続音,_あめうぇりゃえしょ.wav,a え,a,え,e,a->e,2201.454000,375.000000,-545.585000,250.000000,83.332000,2284.786000,2451.454000,2201.454000,2576.454000,166.668000
maoto,消臭妖精ノール,連続音,_あめうぇりゃえしょ.wav,e しょ,e,しょ,o,e->o,2680.000000,375.000000,-915.827000,250.000000,83.332000,2763.332000,2930.000000,2680.000000,3055.000000,166.668000
maoto,消臭妖精ノール,連続音,_いうぁんヴぃちゅん.wav,i うぁ,i,うぁ,a,i->a,666.706000,375.000000,-618.885000,250.000000,83.332000,750.038000,916.706000,666.706000,1041.706000,166.668000
maoto,消臭妖精ノール,連続音,_いうぁんヴぃちゅん.wav,i ちゅ,i,ちゅ,u,i->u,2210.000000,375.000000,-652.988000,250.000000,83.333000,2293.333000,2460.000000,2210.000000,2585.000000,166.667000
maoto,消臭妖精ノール,連続音,_いくんぎぇいう.wav,i く,i,く,u,i->u,677.718000,375.000000,-583.333000,250.000000,83.333000,761.051000,927.718000,677.718000,1052.718000,166.667000
maoto,消臭妖精ノール,連続音,_いくんぎぇいう.wav,e い,e,い,i,e->i,2191.798000,375.000000,-610.626000,250.000000,83.333000,2275.131000,2441.798000,2191.798000,2566.798000,166.667000
maoto,消臭妖精ノール,連続音,_いくんぎぇいう.wav,i う,i,う,u,i->u,2643.268000,375.000000,-1001.536000,250.000000,83.333000,2726.601000,2893.268000,2643.268000,3018.268000,166.667000
maoto,消臭妖精ノール,連続音,_いざんひどん.wav,i ざ,i,ざ,a,i->a,685.976000,374.999000,-646.414000,250.000000,83.332000,769.308000,935.976000,685.976000,1060.975000,166.668000
maoto,消臭妖精ノール,連続音,_いざんひどん.wav,i ど,i,ど,o,i->o,2219.327000,375.000000,-583.333000,250.000000,83.333000,2302.660000,2469.327000,2219.327000,2594.327000,166.667000
maoto,消臭妖精ノール,連続音,_いしみしゅんす.wav,i し,i,し,i,i->i,700.000000,375.000000,-583.333000,250.000000,83.333000,783.333000,950.000000,700.000000,1075.000000,166.667000
maoto,消臭妖精ノール,連続音,_いしみしゅんす.wav,i み,i,み,i,i->i,1200.000000,375.000000,-583.333000,250.000000,83.333000,1283.333000,1450.000000,1200.000000,1575.000000,166.667000
maoto,消臭妖精ノール,連続音,_いしみしゅんす.wav,i しゅ,i,しゅ,u,i->u,1690.000000,400.786000,-644.847000,250.000000,83.333000,1773.333000,1940.000000,1690.000000,2090.786000,166.667000
maoto,消臭妖精ノール,連続音,_いつんこいそ.wav,i つ,i,つ,u,i->u,700.000000,375.000000,-670.930000,250.000000,83.332000,783.332000,950.000000,700.000000,1075.000000,166.668000
maoto,消臭妖精ノール,連続音,_いつんこいそ.wav,o い,o,い,i,o->i,2200.056000,375.000000,-544.558000,250.000000,83.333000,2283.389000,2450.056000,2200.056000,2575.056000,166.667000
maoto,消臭妖精ノール,連続音,_いつんこいそ.wav,i そ,i,そ,o,i->o,2637.764000,375.000000,-938.218000,250.000000,83.332000,2721.096000,2887.764000,2637.764000,3012.764000,166.668000
maoto,消臭妖精ノール,連続音,_いでんにぇいびゅ.wav,i で,i,で,e,i->e,683.224000,375.000000,-583.333000,250.000000,83.333000,766.557000,933.224000,683.224000,1058.224000,166.667000
maoto,消臭妖精ノール,連続音,_いでんにぇいびゅ.wav,i びゅ,i,びゅ,u,i->u,2712.091000,375.000000,-847.374000,250.000000,83.333000,2795.424000,2962.091000,2712.091000,3087.091000,166.667000
maoto,消臭妖精ノール,連続音,_いとんきゅいぶ.wav,i と,i,と,o,i->o,677.430000,375.000000,-678.462000,250.000000,83.332000,760.762000,927.430000,677.430000,1052.430000,166.668000
maoto,消臭妖精ノール,連続音,_いとんきゅいぶ.wav,u い,u,い,i,u->i,2200.000000,375.000000,-583.333000,250.000000,83.333000,2283.333000,2450.000000,2200.000000,2575.000000,166.667000
maoto,消臭妖精ノール,連続音,_いとんきゅいぶ.wav,i ぶ,i,ぶ,u,i->u,2692.287000,375.000000,-1049.977000,250.000000,83.333000,2775.620000,2942.287000,2692.287000,3067.287000,166.667000
maoto,消臭妖精ノール,連続音,_いぴゃんじてぃめ.wav,i ぴゃ,i,ぴゃ,a,i->a,758.784000,375.000000,-583.333000,250.000000,83.333000,842.117000,1008.784000,758.784000,1133.784000,166.667000
maoto,消臭妖精ノール,連続音,_いぴゃんじてぃめ.wav,i てぃ,i,てぃ,i,i->i,2182.471000,375.000000,-583.333000,250.000000,83.333000,2265.804000,2432.471000,2182.471000,2557.471000,166.667000
maoto,消臭妖精ノール,連続音,_いぴゃんじてぃめ.wav,i め,i,め,e,i->e,2713.981000,375.000000,-857.440000,250.000000,83.333000,2797.314000,2963.981000,2713.981000,3088.981000,166.667000
maoto,消臭妖精ノール,連続音,_いみゅがりゃざびょ.wav,i みゅ,i,みゅ,u,i->u,732.775000,375.000000,-583.333000,250.000000,83.333000,816.108000,982.775000,732.775000,1107.775000,166.667000
maoto,消臭妖精ノール,連続音,_いみゅがりゃざびょ.wav,u が,u,が,a,u->a,1214.528000,375.000000,-583.333000,250.000000,83.333000,1297.861000,1464.528000,1214.528000,1589.528000,166.667000
maoto,消臭妖精ノール,連続音,_いみゅがりゃざびょ.wav,a りゃ,a,りゃ,a,a->a,1715.551000,375.000000,-583.333000,250.000000,83.333000,1798.884000,1965.551000,1715.551000,2090.551000,166.667000
maoto,消臭妖精ノール,連続音,_いみゅがりゃざびょ.wav,a ざ,a,ざ,a,a->a,2213.821000,375.000000,-583.333000,250.000000,83.333000,2297.154000,2463.821000,2213.821000,2588.821000,166.667000
maoto,消臭妖精ノール,連続音,_いみゅがりゃざびょ.wav,a びょ,a,びょ,o,a->o,2717.597000,375.000000,-905.184000,250.000000,83.333000,2800.930000,2967.597000,2717.597000,3092.597000,166.667000
maoto,消臭妖精ノール,連続音,_いよんぬいきぇ.wav,i よ,i,よ,o,i->o,749.291000,375.000000,-583.333000,250.000000,83.333000,832.624000,999.291000,749.291000,1124.291000,166.667000
maoto,消臭妖精ノール,連続音,_いよんぬいきぇ.wav,i きぇ,i,きぇ,e,i->e,2728.607000,375.000000,-968.500000,250.000000,83.333000,2811.940000,2978.607000,2728.607000,3103.607000,166.667000
maoto,消臭妖精ノール,連続音,_いりぇんりたん.wav,i りぇ,i,りぇ,e,i->e,720.000000,375.000000,-664.695000,250.000000,83.332000,803.332000,970.000000,720.000000,1095.000000,166.668000
maoto,消臭妖精ノール,連続音,_いりぇんりたん.wav,i た,i,た,a,i->a,2238.598000,375.000000,-665.683000,250.000000,83.333000,2321.931000,2488.598000,2238.598000,2613.598000,166.667000
maoto,消臭妖精ノール,連続音,_いりゃんひょいぺ.wav,i りゃ,i,りゃ,a,i->a,724.516000,375.000000,-654.672000,250.000000,83.332000,807.848000,974.516000,724.516000,1099.516000,166.668000
maoto,消臭妖精ノール,連続音,_いりゃんひょいぺ.wav,i ぺ,i,ぺ,e,i->e,2657.035000,375.000000,-1045.579000,250.000000,83.333000,2740.368000,2907.035000,2657.035000,3032.035000,166.667000
maoto,消臭妖精ノール,連続音,_いろんぴぇいね.wav,i ろ,i,ろ,o,i->o,740.000000,375.000000,-652.953000,250.000000,83.332000,823.332000,990.000000,740.000000,1115.000000,166.668000
maoto,消臭妖精ノール,連続音,_いろんぴぇいね.wav,i ね,i,ね,e,i->e,2739.620000,375.000000,-916.195000,250.000000,83.333000,2822.953000,2989.620000,2739.620000,3114.620000,166.667000
maoto,消臭妖精ノール,連続音,_うぁごびぬはや.wav,a ご,a,ご,o,a->o,752.045000,375.000000,-583.333000,250.000000,83.333000,835.378000,1002.045000,752.045000,1127.045000,166.667000
maoto,消臭妖精ノール,連続音,_うぁごびぬはや.wav,o び,o,び,i,o->i,1261.327000,375.000000,-583.333000,250.000000,83.333000,1344.660000,1511.327000,1261.327000,1636.327000,166.667000
maoto,消臭妖精ノール,連続音,_うぁごびぬはや.wav,i ぬ,i,ぬ,u,i->u,1767.857000,375.000000,-583.333000,250.000000,83.333000,1851.190000,2017.857000,1767.857000,2142.857000,166.667000
maoto,消臭妖精ノール,連続音,_うぁごびぬはや.wav,u は,u,は,a,u->a,2246.856000,375.000000,-588.603000,250.000000,83.332000,2330.188000,2496.856000,2246.856000,2621.856000,166.668000
maoto,消臭妖精ノール,連続音,_うぁごびぬはや.wav,a や,a,や,a,a->a,2749.999000,375.000000,-770.925000,250.000000,83.333000,2833.332000,2999.999000,2749.999000,3124.999000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぁんみょんしゅじぇ.wav,u じぇ,u,じぇ,e,u->e,2736.743000,375.000000,-797.616000,250.000000,83.333000,2820.076000,2986.743000,2736.743000,3111.743000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぁんみょんしゅじぇ.wav,u ぢぇ,u,ぢぇ,e,u->e,2736.743000,375.000000,-797.616000,250.000000,83.333000,2820.076000,2986.743000,2736.743000,3111.743000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぃしゃしぇろにゅた.wav,i しゃ,i,しゃ,a,i->a,688.277000,375.000000,-583.333000,250.000000,83.333000,771.610000,938.277000,688.277000,1063.277000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぃしゃしぇろにゅた.wav,a しぇ,a,しぇ,e,a->e,1189.958000,375.000000,-624.226000,250.000000,83.332000,1273.290000,1439.958000,1189.958000,1564.958000,166.668000
maoto,消臭妖精ノール,連続音,_ヴぃしゃしぇろにゅた.wav,e ろ,e,ろ,o,e->o,1686.214000,375.000000,-609.594000,250.000000,83.333000,1769.547000,1936.214000,1686.214000,2061.214000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぃしゃしぇろにゅた.wav,o にゅ,o,にゅ,u,o->u,2200.000000,375.000000,-583.333000,250.000000,83.333000,2283.333000,2450.000000,2200.000000,2575.000000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぃしゃしぇろにゅた.wav,u た,u,た,a,u->a,2694.998000,375.000000,-808.628000,250.000000,83.333000,2778.331000,2944.998000,2694.998000,3069.998000,166.667000
maoto,消臭妖精ノール,連続音,_うぃじゃちぇじゃしゅべ.wav,i じゃ,i,じゃ,a,i->a,716.257000,375.000000,-583.333000,250.000000,83.333000,799.590000,966.257000,716.257000,1091.257000,166.667000
maoto,消臭妖精ノール,連続音,_うぃじゃちぇじゃしゅべ.wav,i ぢゃ,i,ぢゃ,a,i->a,716.257000,375.000000,-583.333000,250.000000,83.333000,799.590000,966.257000,716.257000,1091.257000,166.667000
maoto,消臭妖精ノール,連続音,_うぃじゃちぇじゃしゅべ.wav,a ちぇ,a,ちぇ,e,a->e,1220.000000,375.000000,-583.333000,250.000000,83.333000,1303.333000,1470.000000,1220.000000,1595.000000,166.667000
maoto,消臭妖精ノール,連続音,_うぃじゃちぇじゃしゅべ.wav,e じゃ,e,じゃ,a,e->a,1710.000000,375.000000,-583.333000,250.000000,83.333000,1793.333000,1960.000000,1710.000000,2085.000000,166.667000
maoto,消臭妖精ノール,連続音,_うぃじゃちぇじゃしゅべ.wav,e ぢゃ,e,ぢゃ,a,e->a,1710.000000,375.000000,-583.333000,250.000000,83.333000,1793.333000,1960.000000,1710.000000,2085.000000,166.667000
maoto,消臭妖精ノール,連続音,_うぃじゃちぇじゃしゅべ.wav,a しゅ,a,しゅ,u,a->u,2205.562000,375.000000,-583.333000,250.000000,83.333000,2288.895000,2455.562000,2205.562000,2580.562000,166.667000
maoto,消臭妖精ノール,連続音,_うぃじゃちぇじゃしゅべ.wav,u べ,u,べ,e,u->e,2700.000000,375.000000,-867.723000,250.000000,83.332000,2783.332000,2950.000000,2700.000000,3075.000000,166.668000
maoto,消臭妖精ノール,連続音,_うぇぎヴなししょ.wav,e ぎ,e,ぎ,i,e->i,764.207000,375.000000,-583.333000,250.000000,83.333000,847.540000,1014.207000,764.207000,1139.207000,166.667000
maoto,消臭妖精ノール,連続音,_うぇぎヴなししょ.wav,u な,u,な,a,u->a,1786.797000,375.000000,-532.190000,250.000000,83.333000,1870.130000,2036.797000,1786.797000,2161.797000,166.667000
maoto,消臭妖精ノール,連続音,_うぇぎヴなししょ.wav,a し,a,し,i,a->i,2270.152000,375.000000,-532.190000,250.000000,83.333000,2353.485000,2520.152000,2270.152000,2645.152000,166.667000
maoto,消臭妖精ノール,連続音,_うぇぎヴなししょ.wav,i しょ,i,しょ,o,i->o,2731.156000,375.000000,-867.465000,250.000000,83.333000,2814.489000,2981.156000,2731.156000,3106.156000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぇぴゅいじちゃら.wav,e ぴゅ,e,ぴゅ,u,e->u,774.068000,375.000000,-583.333000,250.000000,83.333000,857.401000,1024.068000,774.068000,1149.068000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぇぴゅいじちゃら.wav,i じ,i,じ,i,i->i,1778.867000,375.000000,-552.816000,250.000000,83.333000,1862.200000,2028.867000,1778.867000,2153.867000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぇぴゅいじちゃら.wav,i ぢ,i,ぢ,i,i->i,1778.867000,375.000000,-552.816000,250.000000,83.333000,1862.200000,2028.867000,1778.867000,2153.867000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぇぴゅいじちゃら.wav,i ちゃ,i,ちゃ,a,i->a,2260.620000,375.000000,-638.155000,250.000000,83.333000,2343.953000,2510.620000,2260.620000,2635.620000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぇぴゅいじちゃら.wav,a ら,a,ら,a,a->a,2756.136000,375.000000,-902.431000,250.000000,83.333000,2839.469000,3006.136000,2756.136000,3131.136000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぉるぺどヴざ.wav,o る,o,る,u,o->u,710.000000,375.000000,-583.333000,250.000000,83.333000,793.333000,960.000000,710.000000,1085.000000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぉるぺどヴざ.wav,u ぺ,u,ぺ,e,u->e,1192.504000,375.000000,-583.333000,250.000000,83.333000,1275.837000,1442.504000,1192.504000,1567.504000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぉるぺどヴざ.wav,e ど,e,ど,o,e->o,1696.281000,375.000000,-583.333000,250.000000,83.333000,1779.614000,1946.281000,1696.281000,2071.281000,166.667000
maoto,消臭妖精ノール,連続音,_ヴぉるぺどヴざ.wav,u ざ,u,ざ,a,u->a,2690.068000,375.000000,-784.058000,250.000000,83.332000,2773.400000,2940.068000,2690.068000,3065.068000,166.668000
maoto,消臭妖精ノール,連続音,_ヴてぃもぶふひゅ.wav,u てぃ,u,てぃ,i,u->i,694.235000,375.000000,-583.333000,250.000000,83.333000,777.568000,944.235000,694.235000,1069.235000,166.667000
maoto,消臭妖精ノール,連続音,_ヴてぃもぶふひゅ.wav,i も,i,も,o,i->o,1217.281000,375.000000,-583.333000,250.000000,83.333000,1300.614000,1467.281000,1217.281000,1592.281000,166.667000
maoto,消臭妖精ノール,連続音,_ヴてぃもぶふひゅ.wav,o ぶ,o,ぶ,u,o->u,1680.000000,375.000000,-583.333000,250.000000,83.333000,1763.333000,1930.000000,1680.000000,2055.000000,166.667000
maoto,消臭妖精ノール,連続音,_ヴてぃもぶふひゅ.wav,u ふ,u,ふ,u,u->u,2169.775000,375.000000,-548.097000,250.000000,83.332000,2253.107000,2419.775000,2169.775000,2544.775000,166.668000
maoto,消臭妖精ノール,連続音,_ヴてぃもぶふひゅ.wav,u ひゅ,u,ひゅ,u,u->u,2646.022000,442.702000,-921.702000,250.000000,83.333000,2729.355000,2896.022000,2646.022000,3088.724000,166.667000
maoto,消臭妖精ノール,連続音,_うよぎゅじょれぐ.wav,u よ,u,よ,o,u->o,685.976000,375.000000,-583.333000,250.000000,83.333000,769.309000,935.976000,685.976000,1060.976000,166.667000
maoto,消臭妖精ノール,連続音,_うよぎゅじょれぐ.wav,o ぎゅ,o,ぎゅ,u,o->u,1190.000000,375.000000,-583.333000,250.000000,83.333000,1273.333000,1440.000000,1190.000000,1565.000000,166.667000
maoto,消臭妖精ノール,連続音,_うよぎゅじょれぐ.wav,u じょ,u,じょ,o,u->o,1680.000000,374.999000,-629.660000,250.000000,83.333000,1763.333000,1930.000000,1680.000000,2054.999000,166.667000
maoto,消臭妖精ノール,連続音,_うよぎゅじょれぐ.wav,u ぢょ,u,ぢょ,o,u->o,1680.000000,374.999000,-629.660000,250.000000,83.333000,1763.333000,1930.000000,1680.000000,2054.999000,166.667000
maoto,消臭妖精ノール,連続音,_うよぎゅじょれぐ.wav,o れ,o,れ,e,o->e,2191.798000,375.000000,-591.356000,250.000000,83.333000,2275.131000,2441.798000,2191.798000,2566.798000,166.667000
maoto,消臭妖精ノール,連続音,_うよぎゅじょれぐ.wav,e ぐ,e,ぐ,u,e->u,2690.000000,375.000000,-828.171000,250.000000,83.333000,2773.333000,2940.000000,2690.000000,3065.000000,166.667000
maoto,消臭妖精ノール,連続音,_えぴぇちびょちぇん.wav,e ぴぇ,e,ぴぇ,e,e->e,724.516000,375.000000,-580.344000,250.000000,83.332000,807.848000,974.516000,724.516000,1099.516000,166.668000
maoto,消臭妖精ノール,連続音,_えぴぇちびょちぇん.wav,e ち,e,ち,i,e->i,1236.551000,375.000000,-641.223000,250.000000,83.333000,1319.884000,1486.551000,1236.551000,1611.551000,166.667000
maoto,消臭妖精ノール,連続音,_えぴぇちびょちぇん.wav,i びょ,i,びょ,o,i->o,1740.000000,375.000000,-583.333000,250.000000,83.333000,1823.333000,1990.000000,1740.000000,2115.000000,166.667000
maoto,消臭妖精ノール,連続音,_えぴぇちびょちぇん.wav,o ちぇ,o,ちぇ,e,o->e,2220.000000,375.000000,-667.764000,250.000000,83.332000,2303.332000,2470.000000,2220.000000,2595.000000,166.668000
maoto,消臭妖精ノール,連続音,_おどぅヴぃござで.wav,o どぅ,o,どぅ,u,o->u,710.000000,375.000000,-539.804000,250.000000,83.332000,793.332000,960.000000,710.000000,1085.000000,166.668000
maoto,消臭妖精ノール,連続音,_おどぅヴぃござで.wav,u ヴぃ,u,ヴぃ,i,u->i,1189.752000,375.000000,-629.897000,250.000000,83.333000,1273.085000,1439.752000,1189.752000,1564.752000,166.667000
maoto,消臭妖精ノール,連続音,_おどぅヴぃござで.wav,i ご,i,ご,o,i->o,1693.528000,374.999000,-613.379000,250.000000,83.333000,1776.861000,1943.528000,1693.528000,2068.527000,166.667000
maoto,消臭妖精ノール,連続音,_おどぅヴぃござで.wav,o ざ,o,ざ,a,o->a,2205.562000,375.000000,-605.121000,250.000000,83.333000,2288.895000,2455.562000,2205.562000,2580.562000,166.667000
maoto,消臭妖精ノール,連続音,_おどぅヴぃござで.wav,a で,a,で,e,a->e,2700.000000,375.000000,-900.758000,250.000000,83.332000,2783.332000,2950.000000,2700.000000,3075.000000,166.668000
maoto,消臭妖精ノール,連続音,_がうぇいぴょひょぎゃ.wav,a うぇ,a,うぇ,e,a->e,710.000000,375.000000,-611.379000,250.000000,83.332000,793.332000,960.000000,710.000000,1085.000000,166.668000
maoto,消臭妖精ノール,連続音,_がうぇいぴょひょぎゃ.wav,i ぴょ,i,ぴょ,o,i->o,1688.022000,375.000000,-550.063000,250.000000,83.333000,1771.355000,1938.022000,1688.022000,2063.022000,166.667000
maoto,消臭妖精ノール,連続音,_がうぇいぴょひょぎゃ.wav,o ひょ,o,ひょ,o,o->o,2161.516000,375.000000,-583.333000,250.000000,83.333000,2244.849000,2411.516000,2161.516000,2536.516000,166.667000
maoto,消臭妖精ノール,連続音,_がうぇいぴょひょぎゃ.wav,o ぎゃ,o,ぎゃ,a,o->a,2650.000000,375.000000,-832.384000,250.000000,83.333000,2733.333000,2900.000000,2650.000000,3025.000000,166.667000
maoto,消臭妖精ノール,連続音,_かにぇよべにぇひゅ.wav,a にぇ,a,にぇ,e,a->e,705.247000,375.000000,-605.120000,250.000000,83.332000,788.579000,955.247000,705.247000,1080.247000,166.668000
maoto,消臭妖精ノール,連続音,_かにぇよべにぇひゅ.wav,e よ,e,よ,o,e->o,1203.517000,375.000000,-583.333000,250.000000,83.333000,1286.850000,1453.517000,1203.517000,1578.517000,166.667000
maoto,消臭妖精ノール,連続音,_かにぇよべにぇひゅ.wav,o べ,o,べ,e,o->e,1707.292000,375.000000,-583.333000,250.000000,83.333000,1790.625000,1957.292000,1707.292000,2082.292000,166.667000
maoto,消臭妖精ノール,連続音,_かにぇよべにぇひゅ.wav,e にぇ,e,にぇ,e,e->e,2190.000000,375.000000,-583.333000,250.000000,83.333000,2273.333000,2440.000000,2190.000000,2565.000000,166.667000
maoto,消臭妖精ノール,連続音,_かにぇよべにぇひゅ.wav,e ひゅ,e,ひゅ,u,e->u,2692.821000,375.000000,-1007.040000,250.000000,83.333000,2776.154000,2942.821000,2692.821000,3067.821000,166.667000
maoto,消臭妖精ノール,連続音,_きぇのきゅにゅおあ.wav,e の,e,の,o,e->o,787.833000,375.000000,-550.063000,250.000000,83.332000,871.165000,1037.833000,787.833000,1162.833000,166.668000
maoto,消臭妖精ノール,連続音,_きぇのきゅにゅおあ.wav,o きゅ,o,きゅ,u,o->u,1266.833000,375.000000,-583.333000,250.000000,83.333000,1350.166000,1516.833000,1266.833000,1641.833000,166.667000
maoto,消臭妖精ノール,連続音,_きぇのきゅにゅおあ.wav,u にゅ,u,にゅ,u,u->u,1773.360000,375.000000,-632.650000,250.000000,83.333000,1856.693000,2023.360000,1773.360000,2148.360000,166.667000
maoto,消臭妖精ノール,連続音,_きぇのきゅにゅおあ.wav,u お,u,お,o,u->o,2244.103000,375.000000,-583.333000,250.000000,83.333000,2327.436000,2494.103000,2244.103000,2619.103000,166.667000
maoto,消臭妖精ノール,連続音,_きぇのきゅにゅおあ.wav,o あ,o,あ,a,o->a,2720.000000,375.000000,-839.465000,250.000000,83.332000,2803.332000,2970.000000,2720.000000,3095.000000,166.668000
maoto,消臭妖精ノール,連続音,_ぎぇりぇばひへく.wav,e りぇ,e,りぇ,e,e->e,696.988000,375.000000,-583.333000,250.000000,83.333000,780.321000,946.988000,696.988000,1071.988000,166.667000
maoto,消臭妖精ノール,連続音,_ぎぇりぇばひへく.wav,e ば,e,ば,a,e->a,1200.000000,375.000000,-583.333000,250.000000,83.333000,1283.333000,1450.000000,1200.000000,1575.000000,166.667000
maoto,消臭妖精ノール,連続音,_ぎぇりぇばひへく.wav,a ひ,a,ひ,i,a->i,1693.529000,375.000000,-583.333000,250.000000,83.333000,1776.862000,1943.529000,1693.529000,2068.529000,166.667000
maoto,消臭妖精ノール,連続音,_ぎぇりぇばひへく.wav,i へ,i,へ,e,i->e,2189.045000,375.000000,-566.581000,250.000000,83.332000,2272.377000,2439.045000,2189.045000,2564.045000,166.668000
maoto,消臭妖精ノール,連続音,_ぎぇりぇばひへく.wav,e く,e,く,u,e->u,2673.551000,375.000000,-938.218000,250.000000,83.333000,2756.884000,2923.551000,2673.551000,3048.551000,166.667000
maoto,消臭妖精ノール,連続音,_きぎぇわぎにぎゃ.wav,i ぎぇ,i,ぎぇ,e,i->e,677.718000,375.000000,-583.333000,250.000000,83.333000,761.051000,927.718000,677.718000,1052.718000,166.667000
maoto,消臭妖精ノール,連続音,_きぎぇわぎにぎゃ.wav,e わ,e,わ,a,e->a,1164.976000,375.000000,-583.333000,250.000000,83.333000,1248.309000,1414.976000,1164.976000,1539.976000,166.667000
maoto,消臭妖精ノール,連続音,_きぎぇわぎにぎゃ.wav,a ぎ,a,ぎ,i,a->i,1680.000000,374.999000,-613.143000,250.000000,83.333000,1763.333000,1930.000000,1680.000000,2054.999000,166.667000
maoto,消臭妖精ノール,連続音,_きぎぇわぎにぎゃ.wav,i に,i,に,i,i->i,2180.787000,375.000000,-583.333000,250.000000,83.333000,2264.120000,2430.787000,2180.787000,2555.787000,166.667000
maoto,消臭妖精ノール,連続音,_きぎぇわぎにぎゃ.wav,i ぎゃ,i,ぎゃ,a,i->a,2646.022000,375.000000,-885.914000,250.000000,83.333000,2729.355000,2896.022000,2646.022000,3021.022000,166.667000
maoto,消臭妖精ノール,連続音,_ぎぎきちぇみゅえ.wav,i ぎ,i,ぎ,i,i->i,680.471000,375.000000,-583.333000,250.000000,83.333000,763.804000,930.471000,680.471000,1055.471000,166.667000
maoto,消臭妖精ノール,連続音,_ぎぎきちぇみゅえ.wav,i き,i,き,i,i->i,1190.000000,375.000000,-583.333000,250.000000,83.333000,1273.333000,1440.000000,1190.000000,1565.000000,166.667000
maoto,消臭妖精ノール,連続音,_ぎぎきちぇみゅえ.wav,i ちぇ,i,ちぇ,e,i->e,1690.000000,375.000000,-583.333000,250.000000,83.333000,1773.333000,1940.000000,1690.000000,2065.000000,166.667000
maoto,消臭妖精ノール,連続音,_ぎぎきちぇみゅえ.wav,e みゅ,e,みゅ,u,e->u,2211.068000,375.000000,-627.144000,250.000000,83.333000,2294.401000,2461.068000,2211.068000,2586.068000,166.667000
maoto,消臭妖精ノール,連続音,_ぎぎきちぇみゅえ.wav,u え,u,え,e,u->e,2651.528000,375.000000,-830.856000,250.000000,83.333000,2734.861000,2901.528000,2651.528000,3026.528000,166.667000
maoto,消臭妖精ノール,連続音,_ぎゃてちゃヴびょちゃ.wav,a て,a,て,e,a->e,750.000000,375.000000,-583.333000,250.000000,83.333000,833.333000,1000.000000,750.000000,1125.000000,166.667000
maoto,消臭妖精ノール,連続音,_ぎゃてちゃヴびょちゃ.wav,e ちゃ,e,ちゃ,a,e->a,1260.000000,375.000000,-583.333000,250.000000,83.333000,1343.333000,1510.000000,1260.000000,1635.000000,166.667000
maoto,消臭妖精ノール,連続音,_ぎゃてちゃヴびょちゃ.wav,u びょ,u,びょ,o,u->o,2250.000000,375.000000,-583.333000,250.000000,83.333000,2333.333000,2500.000000,2250.000000,2625.000000,166.667000
maoto,消臭妖精ノール,連続音,_ぎゃてちゃヴびょちゃ.wav,o ちゃ,o,ちゃ,a,o->a,2723.103000,375.000000,-883.160000,250.000000,83.333000,2806.436000,2973.103000,2723.103000,3098.103000,166.667000
maoto,消臭妖精ノール,連続音,_きゃぴぇぞもみゅびぇ.wav,a ぴぇ,a,ぴぇ,e,a->e,672.212000,375.000000,-583.333000,250.000000,83.333000,755.545000,922.212000,672.212000,1047.212000,166.667000
maoto,消臭妖精ノール,連続音,_きゃぴぇぞもみゅびぇ.wav,e ぞ,e,ぞ,o,e->o,1175.988000,375.000000,-624.391000,250.000000,83.332000,1259.320000,1425.988000,1175.988000,1550.988000,166.668000
maoto,消臭妖精ノール,連続音,_きゃぴぇぞもみゅびぇ.wav,o も,o,も,o,o->o,1696.281000,375.000000,-583.333000,250.000000,83.333000,1779.614000,1946.281000,1696.281000,2071.281000,166.667000
maoto,消臭妖精ノール,連続音,_きゃぴぇぞもみゅびぇ.wav,o みゅ,o,みゅ,u,o->u,2200.057000,375.000000,-583.333000,250.000000,83.333000,2283.390000,2450.057000,2200.057000,2575.057000,166.667000
