speaker_dir,character_name,subset,filename,path,label,primary_alias,alias_count,kind,sample_rate,channels,duration_sec,has_frq,has_oto,error
maoto,消臭妖精ノール,単独音,あ.wav,research/data/raw/reference/utau-samples/maoto/単独音/あ.wav,あ,,1,vowel,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,い.wav,research/data/raw/reference/utau-samples/maoto/単独音/い.wav,い,,1,vowel,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,いぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/いぇ.wav,いぇ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,う.wav,research/data/raw/reference/utau-samples/maoto/単独音/う.wav,う,,1,vowel,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,うぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/うぁ.wav,うぁ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,うぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/うぃ.wav,うぃ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,うぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/うぇ.wav,うぇ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,うぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/うぉ.wav,うぉ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,え.wav,research/data/raw/reference/utau-samples/maoto/単独音/え.wav,え,,1,vowel,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,お.wav,research/data/raw/reference/utau-samples/maoto/単独音/お.wav,お,を,1,vowel,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,か.wav,research/data/raw/reference/utau-samples/maoto/単独音/か.wav,か,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,が.wav,research/data/raw/reference/utau-samples/maoto/単独音/が.wav,が,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,き.wav,research/data/raw/reference/utau-samples/maoto/単独音/き.wav,き,,1,cv,44100,1,1.750930,true,true,
maoto,消臭妖精ノール,単独音,きぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/きぇ.wav,きぇ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,きゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/きゃ.wav,きゃ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,きゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/きゅ.wav,きゅ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,きょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/きょ.wav,きょ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぎ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぎ.wav,ぎ,,0,cv,44100,1,1.562358,true,true,
maoto,消臭妖精ノール,単独音,ぎぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぎぇ.wav,ぎぇ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ぎゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぎゃ.wav,ぎゃ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぎゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぎゅ.wav,ぎゅ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ぎょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぎょ.wav,ぎょ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,く.wav,research/data/raw/reference/utau-samples/maoto/単独音/く.wav,く,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,くぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/くぁ.wav,くぁ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,くぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/くぃ.wav,くぃ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,くぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/くぇ.wav,くぇ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,くぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/くぉ.wav,くぉ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぐ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぐ.wav,ぐ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぐぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぐぁ.wav,ぐぁ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぐぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぐぃ.wav,ぐぃ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぐぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぐぇ.wav,ぐぇ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぐぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぐぉ.wav,ぐぉ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,け.wav,research/data/raw/reference/utau-samples/maoto/単独音/け.wav,け,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,げ.wav,research/data/raw/reference/utau-samples/maoto/単独音/げ.wav,げ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,こ.wav,research/data/raw/reference/utau-samples/maoto/単独音/こ.wav,こ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ご.wav,research/data/raw/reference/utau-samples/maoto/単独音/ご.wav,ご,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,さ.wav,research/data/raw/reference/utau-samples/maoto/単独音/さ.wav,さ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ざ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ざ.wav,ざ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,し.wav,research/data/raw/reference/utau-samples/maoto/単独音/し.wav,し,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,しぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/しぇ.wav,しぇ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,しゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/しゃ.wav,しゃ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,しゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/しゅ.wav,しゅ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,しょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/しょ.wav,しょ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,じ.wav,research/data/raw/reference/utau-samples/maoto/単独音/じ.wav,じ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,じぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/じぇ.wav,じぇ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,じゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/じゃ.wav,じゃ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,じゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/じゅ.wav,じゅ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,じょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/じょ.wav,じょ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,す.wav,research/data/raw/reference/utau-samples/maoto/単独音/す.wav,す,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,すぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/すぁ.wav,すぁ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,すぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/すぃ.wav,すぃ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,すぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/すぇ.wav,すぇ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,すぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/すぉ.wav,すぉ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ず.wav,research/data/raw/reference/utau-samples/maoto/単独音/ず.wav,ず,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ずぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ずぁ.wav,ずぁ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ずぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ずぃ.wav,ずぃ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ずぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ずぇ.wav,ずぇ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ずぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ずぉ.wav,ずぉ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,せ.wav,research/data/raw/reference/utau-samples/maoto/単独音/せ.wav,せ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ぜ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぜ.wav,ぜ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,そ.wav,research/data/raw/reference/utau-samples/maoto/単独音/そ.wav,そ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぞ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぞ.wav,ぞ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,た.wav,research/data/raw/reference/utau-samples/maoto/単独音/た.wav,た,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,だ.wav,research/data/raw/reference/utau-samples/maoto/単独音/だ.wav,だ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ち.wav,research/data/raw/reference/utau-samples/maoto/単独音/ち.wav,ち,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ちぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ちぇ.wav,ちぇ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ちゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ちゃ.wav,ちゃ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ちゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ちゅ.wav,ちゅ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ちょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ちょ.wav,ちょ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぢ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぢ.wav,ぢ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ぢぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぢぇ.wav,ぢぇ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぢゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぢゃ.wav,ぢゃ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぢゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぢゅ.wav,ぢゅ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぢょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぢょ.wav,ぢょ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,つ.wav,research/data/raw/reference/utau-samples/maoto/単独音/つ.wav,つ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,つぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/つぁ.wav,つぁ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,つぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/つぃ.wav,つぃ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,つぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/つぇ.wav,つぇ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,つぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/つぉ.wav,つぉ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,づ.wav,research/data/raw/reference/utau-samples/maoto/単独音/づ.wav,づ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,づぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/づぁ.wav,づぁ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,づぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/づぃ.wav,づぃ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,づぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/づぇ.wav,づぇ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,づぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/づぉ.wav,づぉ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,て.wav,research/data/raw/reference/utau-samples/maoto/単独音/て.wav,て,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,てぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/てぃ.wav,てぃ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,てゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/てゅ.wav,てゅ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,で.wav,research/data/raw/reference/utau-samples/maoto/単独音/で.wav,で,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,でぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/でぃ.wav,でぃ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,でゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/でゅ.wav,でゅ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,と.wav,research/data/raw/reference/utau-samples/maoto/単独音/と.wav,と,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,とぅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/とぅ.wav,とぅ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ど.wav,research/data/raw/reference/utau-samples/maoto/単独音/ど.wav,ど,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,どぅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/どぅ.wav,どぅ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,な.wav,research/data/raw/reference/utau-samples/maoto/単独音/な.wav,な,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,に.wav,research/data/raw/reference/utau-samples/maoto/単独音/に.wav,に,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,にぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/にぇ.wav,にぇ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,にゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/にゃ.wav,にゃ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,にゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/にゅ.wav,にゅ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,にょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/にょ.wav,にょ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぬ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぬ.wav,ぬ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ね.wav,research/data/raw/reference/utau-samples/maoto/単独音/ね.wav,ね,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,の.wav,research/data/raw/reference/utau-samples/maoto/単独音/の.wav,の,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,は.wav,research/data/raw/reference/utau-samples/maoto/単独音/は.wav,は,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ば.wav,research/data/raw/reference/utau-samples/maoto/単独音/ば.wav,ば,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぱ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぱ.wav,ぱ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ひ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ひ.wav,ひ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ひぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ひぇ.wav,ひぇ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ひゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ひゃ.wav,ひゃ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ひゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ひゅ.wav,ひゅ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ひょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ひょ.wav,ひょ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,び.wav,research/data/raw/reference/utau-samples/maoto/単独音/び.wav,び,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,びぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/びぇ.wav,びぇ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,びゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/びゃ.wav,びゃ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,びゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/びゅ.wav,びゅ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,びょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/びょ.wav,びょ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぴ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぴ.wav,ぴ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぴぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぴぇ.wav,ぴぇ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぴゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぴゃ.wav,ぴゃ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぴゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぴゅ.wav,ぴゅ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ぴょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぴょ.wav,ぴょ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ふ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ふ.wav,ふ,,1,cv,44100,1,1.687370,true,true,
maoto,消臭妖精ノール,単独音,ふぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ふぁ.wav,ふぁ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ふぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ふぃ.wav,ふぃ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ふぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ふぇ.wav,ふぇ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ふぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ふぉ.wav,ふぉ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぶ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぶ.wav,ぶ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぶぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぶぁ.wav,ぶぁ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぶぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぶぃ.wav,ぶぃ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぶぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぶぇ.wav,ぶぇ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ぶぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぶぉ.wav,ぶぉ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぷ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぷ.wav,ぷ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,へ.wav,research/data/raw/reference/utau-samples/maoto/単独音/へ.wav,へ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,べ.wav,research/data/raw/reference/utau-samples/maoto/単独音/べ.wav,べ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぺ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぺ.wav,ぺ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ほ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ほ.wav,ほ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ぼ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぼ.wav,ぼ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ぽ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ぽ.wav,ぽ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ま.wav,research/data/raw/reference/utau-samples/maoto/単独音/ま.wav,ま,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,み.wav,research/data/raw/reference/utau-samples/maoto/単独音/み.wav,み,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,みぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/みぇ.wav,みぇ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,みゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/みゃ.wav,みゃ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,みゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/みゅ.wav,みゅ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,みょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/みょ.wav,みょ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,む.wav,research/data/raw/reference/utau-samples/maoto/単独音/む.wav,む,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,め.wav,research/data/raw/reference/utau-samples/maoto/単独音/め.wav,め,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,も.wav,research/data/raw/reference/utau-samples/maoto/単独音/も.wav,も,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,や.wav,research/data/raw/reference/utau-samples/maoto/単独音/や.wav,や,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ゆ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ゆ.wav,ゆ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,よ.wav,research/data/raw/reference/utau-samples/maoto/単独音/よ.wav,よ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ら.wav,research/data/raw/reference/utau-samples/maoto/単独音/ら.wav,ら,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,り.wav,research/data/raw/reference/utau-samples/maoto/単独音/り.wav,り,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,りぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/りぇ.wav,りぇ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,りゃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/りゃ.wav,りゃ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,りゅ.wav,research/data/raw/reference/utau-samples/maoto/単独音/りゅ.wav,りゅ,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,りょ.wav,research/data/raw/reference/utau-samples/maoto/単独音/りょ.wav,りょ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,る.wav,research/data/raw/reference/utau-samples/maoto/単独音/る.wav,る,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,れ.wav,research/data/raw/reference/utau-samples/maoto/単独音/れ.wav,れ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ろ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ろ.wav,ろ,,1,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,わ.wav,research/data/raw/reference/utau-samples/maoto/単独音/わ.wav,わ,,1,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ん.wav,research/data/raw/reference/utau-samples/maoto/単独音/ん.wav,ん,,1,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ヴ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ヴ.wav,ヴ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ヴぁ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ヴぁ.wav,ヴぁ,,0,cv,44100,1,1.687347,true,true,
maoto,消臭妖精ノール,単独音,ヴぃ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ヴぃ.wav,ヴぃ,,0,cv,44100,1,1.749841,true,true,
maoto,消臭妖精ノール,単独音,ヴぇ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ヴぇ.wav,ヴぇ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音,ヴぉ.wav,research/data/raw/reference/utau-samples/maoto/単独音/ヴぉ.wav,ヴぉ,,0,cv,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音soft,あ.wav,research/data/raw/reference/utau-samples/maoto/単独音soft/あ.wav,あ,あS,1,vowel,44100,1,1.624853,true,true,
maoto,消臭妖精ノール,単独音soft,い.wav,research/data/raw/reference/utau-samples/maoto/単独音soft/い.wav,い,いS,1,vowel,44100,1,1.687347,true,true,
